n,alpha,c,seed,algo,loss,time,lr,iters,mse
200,5.0,0.8,0,gd,0.06470075249671936,0.12929272651672363,0.005,500,0.0003235037624835968
100,10.0,0.5,9,gd,0.02918672002851963,0.23073482513427734,0.01,1000,0.0002918672002851963
100,10.0,0.8,9,gd,1.1245971109019592e-05,0.2135608196258545,0.01,1000,1.1245971109019592e-07
100,10.0,0.8,9,gd,1.1245971109019592e-05,0.22078680992126465,0.005,1000,1.1245971109019592e-07
200,5.0,0.2,0,gd,0.49954795837402344,0.1277942657470703,0.01,500,0.0024977397918701173
100,20.0,0.2,9,gd,0.006496036890894175,0.20148372650146484,0.01,1000,6.496036890894174e-05
200,5.0,0.5,0,gd,1.1508926153182983,0.12578129768371582,0.01,500,0.005754463076591491
100,10.0,0.95,9,gd,5.601957013823267e-07,0.21720433235168457,0.01,1000,5.6019570138232665e-09
200,5.0,0.95,0,gd,0.014714651741087437,0.12761187553405762,0.001,500,7.357325870543718e-05
100,10.0,0.8,9,gd,1.1245971109019592e-05,0.24361395835876465,0.001,1000,1.1245971109019592e-07
100,10.0,0.95,9,gd,5.601957013823267e-07,0.23548674583435059,0.001,1000,5.6019570138232665e-09
200,10.0,0.5,0,gd,192.48406982421875,0.10326433181762695,0.001,500,0.9624203491210938
200,5.0,0.8,0,gd,0.06470075249671936,0.12500381469726562,0.01,500,0.0003235037624835968
200,10.0,0.2,0,gd,0.2360997051000595,0.12052440643310547,0.005,500,0.0011804985255002975
100,20.0,0.95,9,gd,3.13913247812817e-15,0.2127218246459961,0.001,1000,3.13913247812817e-17
100,20.0,0.2,9,gd,0.07642488926649094,0.2376406192779541,0.001,1000,0.0007642488926649094
100,20.0,0.5,9,gd,99.98890686035156,0.22873163223266602,0.005,1000,0.9998890686035157
200,1.0,0.2,0,gd,47.148311614990234,0.22380280494689941,0.001,1000,0.23574155807495117
100,20.0,0.5,9,gd,99.98574829101562,0.24606561660766602,0.01,1000,0.9998574829101563
200,10.0,0.5,0,gd,0.353482186794281,0.11491727828979492,0.005,500,0.001767410933971405
100,20.0,0.2,9,gd,0.013300376944243908,0.2425537109375,0.005,1000,0.00013300376944243907
100,20.0,0.5,9,gd,99.99058532714844,0.23834705352783203,0.001,1000,0.9999058532714844
100,20.0,0.95,9,gd,3.13913247812817e-15,0.2200181484222412,0.005,1000,3.13913247812817e-17
100,20.0,0.8,9,gd,1.2664160085190668e-12,0.22687482833862305,0.01,1000,1.2664160085190667e-14
200,10.0,0.2,0,gd,0.11126412451267242,0.12416434288024902,0.01,500,0.0005563206225633621
200,5.0,0.95,0,gd,0.014714651741087437,0.1421346664428711,0.01,500,7.357325870543718e-05
200,20.0,0.2,0,gd,0.02652655728161335,0.1083226203918457,0.01,500,0.00013263278640806675
200,10.0,0.95,0,gd,1.1203914027646533e-06,0.12791657447814941,0.001,500,5.6019570138232665e-09
200,10.0,0.2,0,gd,1.6423418521881104,0.11285161972045898,0.001,500,0.008211709260940551
200,10.0,0.8,0,gd,2.2491942218039185e-05,0.10930800437927246,0.01,500,1.1245971109019592e-07
100,20.0,0.8,9,gd,1.2664160085190668e-12,0.2381906509399414,0.005,1000,1.2664160085190667e-14
200,10.0,0.5,0,gd,0.13279816508293152,0.12262821197509766,0.01,500,0.0006639908254146576
100,20.0,0.8,9,gd,1.2664160085190668e-12,0.227294921875,0.001,1000,1.2664160085190667e-14
100,20.0,0.95,9,gd,3.13913247812817e-15,0.23428797721862793,0.01,1000,3.13913247812817e-17
200,10.0,0.8,0,gd,2.2491942218039185e-05,0.12944531440734863,0.001,500,1.1245971109019592e-07
200,20.0,0.2,0,gd,0.05518889054656029,0.13834214210510254,0.005,500,0.0002759444527328014
200,10.0,0.95,0,gd,1.1203914027646533e-06,0.1281111240386963,0.005,500,5.6019570138232665e-09
200,1.0,0.2,0,gd,19.22316551208496,0.23167991638183594,0.01,1000,0.0961158275604248
200,10.0,0.8,0,gd,2.2491942218039185e-05,0.12232613563537598,0.005,500,1.1245971109019592e-07
200,20.0,0.8,0,gd,2.532831800197699e-12,0.09691476821899414,0.01,500,1.2664159000988495e-14
200,20.0,0.2,0,gd,0.35685139894485474,0.12889456748962402,0.001,500,0.0017842569947242738
200,1.0,0.5,0,gd,61.320648193359375,0.23671650886535645,0.001,1000,0.30660324096679686
200,1.0,0.95,0,gd,15.555350303649902,0.21686053276062012,0.01,1000,0.07777675151824952
200,1.0,0.5,0,gd,28.507387161254883,0.23641180992126465,0.005,1000,0.1425369358062744
200,1.0,0.2,0,gd,19.45454978942871,0.24427151679992676,0.005,1000,0.09727274894714355
200,20.0,0.5,0,gd,199.98147583007812,0.12843751907348633,0.001,500,0.9999073791503906
200,20.0,0.5,0,gd,199.97999572753906,0.12328958511352539,0.005,500,0.9998999786376953
200,1.0,0.8,0,gd,19.223161697387695,0.23036789894104004,0.005,1000,0.09611580848693847
200,20.0,0.95,0,gd,6.278266226805761e-15,0.10752105712890625,0.01,500,3.1391331134028804e-17
200,10.0,0.95,0,gd,1.1203914027646533e-06,0.12553715705871582,0.01,500,5.6019570138232665e-09
200,1.0,0.5,0,gd,28.507387161254883,0.24152040481567383,0.01,1000,0.1425369358062744
200,1.0,0.8,0,gd,19.223161697387695,0.24148273468017578,0.001,1000,0.09611580848693847
200,20.0,0.5,0,gd,199.97779846191406,0.13022994995117188,0.01,500,0.9998889923095703
200,5.0,0.2,0,gd,3.611246347427368,0.23239588737487793,0.001,1000,0.01805623173713684
200,20.0,0.8,0,gd,2.532831800197699e-12,0.13367915153503418,0.001,500,1.2664159000988495e-14
200,20.0,0.8,0,gd,2.532831800197699e-12,0.12882280349731445,0.005,500,1.2664159000988495e-14
200,1.0,0.95,0,gd,15.555350303649902,0.24091315269470215,0.005,1000,0.07777675151824952
200,20.0,0.95,0,gd,6.278266226805761e-15,0.12800288200378418,0.001,500,3.1391331134028804e-17
200,20.0,0.95,0,gd,6.278266226805761e-15,0.12764954566955566,0.005,500,3.1391331134028804e-17
200,1.0,0.2,1,gd,19.44818115234375,0.12908029556274414,0.01,500,0.09724090576171875
200,1.0,0.8,0,gd,19.223161697387695,0.253206729888916,0.01,1000,0.09611580848693847
200,5.0,0.5,0,gd,1.1508926153182983,0.23334264755249023,0.005,1000,0.005754463076591491
200,5.0,0.8,0,gd,0.06470075249671936,0.24448275566101074,0.005,1000,0.0003235037624835968
200,5.0,0.5,0,gd,5.903428077697754,0.24073457717895508,0.001,1000,0.02951714038848877
200,10.0,0.2,0,gd,0.11157189309597015,0.20420622825622559,0.005,1000,0.0005578594654798508
200,1.0,0.5,1,gd,46.874698638916016,0.12534141540527344,0.005,500,0.2343734931945801
200,5.0,0.2,0,gd,0.5007110238075256,0.2516005039215088,0.005,1000,0.002503555119037628
200,1.0,0.2,1,gd,53.42202377319336,0.13164997100830078,0.001,500,0.2671101188659668
200,1.0,0.5,1,gd,48.0275993347168,0.11326217651367188,0.001,500,0.240137996673584
200,1.0,0.95,1,gd,15.555350303649902,0.08645987510681152,0.001,500,0.07777675151824952
200,5.0,0.5,0,gd,1.1508926153182983,0.2418532371520996,0.01,1000,0.005754463076591491
200,1.0,0.95,0,gd,15.555350303649902,0.26116275787353516,0.001,1000,0.07777675151824952
200,1.0,0.8,1,gd,19.223161697387695,0.10908961296081543,0.001,500,0.09611580848693847
200,5.0,0.2,0,gd,0.2322961986064911,0.25637340545654297,0.01,1000,0.0011614809930324554
200,1.0,0.5,1,gd,45.68989181518555,0.11345744132995605,0.01,500,0.22844945907592773
200,5.0,0.95,0,gd,0.014714651741087437,0.2282695770263672,0.001,1000,7.357325870543718e-05
200,1.0,0.8,1,gd,19.223161697387695,0.10633039474487305,0.01,500,0.09611580848693847
200,5.0,0.8,0,gd,0.06470075249671936,0.2570004463195801,0.01,1000,0.0003235037624835968
200,20.0,0.2,0,gd,0.026600820943713188,0.2348029613494873,0.005,1000,0.00013300410471856595
200,1.0,0.8,1,gd,19.223161697387695,0.11760354042053223,0.005,500,0.09611580848693847
200,5.0,0.8,0,gd,0.06470075249671936,0.23576688766479492,0.001,1000,0.0003235037624835968
200,10.0,0.5,0,gd,4.743494510650635,0.22852492332458496,0.001,1000,0.023717472553253172
200,5.0,0.95,0,gd,0.014714651741087437,0.2522711753845215,0.005,1000,7.357325870543718e-05
200,1.0,0.95,1,gd,15.555350303649902,0.11542940139770508,0.005,500,0.07777675151824952
200,1.0,0.95,1,gd,15.555350303649902,0.11321663856506348,0.01,500,0.07777675151824952
200,10.0,0.8,0,gd,2.2491942218039185e-05,0.25455355644226074,0.005,1000,1.1245971109019592e-07
200,10.0,0.2,0,gd,0.6790974140167236,0.22858810424804688,0.001,1000,0.003395487070083618
200,5.0,0.2,1,gd,1.1211423873901367,0.11871623992919922,0.005,500,0.005605711936950684
200,5.0,0.95,1,gd,0.014714651741087437,0.11109685897827148,0.001,500,7.357325870543718e-05
200,10.0,0.5,0,gd,0.13300366699695587,0.24414849281311035,0.005,1000,0.0006650183349847794
200,5.0,0.5,1,gd,58.91864776611328,0.11843252182006836,0.001,500,0.29459323883056643
200,5.0,0.2,1,gd,9.651520729064941,0.12607407569885254,0.001,500,0.048257603645324706
200,1.0,0.2,1,gd,32.76054763793945,0.12892985343933105,0.005,500,0.16380273818969726
200,5.0,0.2,1,gd,0.49954795837402344,0.12894344329833984,0.01,500,0.0024977397918701173
200,10.0,0.8,0,gd,2.2491942218039185e-05,0.2424452304840088,0.001,1000,1.1245971109019592e-07
200,5.0,0.5,1,gd,25.556907653808594,0.12506961822509766,0.005,500,0.12778453826904296
200,10.0,0.95,0,gd,1.1203914027646533e-06,0.23019194602966309,0.01,1000,5.6019570138232665e-09
200,5.0,0.5,1,gd,24.517606735229492,0.1261305809020996,0.01,500,0.12258803367614746
200,20.0,0.5,0,gd,199.98114013671875,0.21916627883911133,0.001,1000,0.9999057006835937
200,10.0,0.2,0,gd,0.053730882704257965,0.26059389114379883,0.01,1000,0.0002686544135212898
200,10.0,0.8,0,gd,2.2491942218039185e-05,0.24633097648620605,0.01,1000,1.1245971109019592e-07
200,5.0,0.95,0,gd,0.014714651741087437,0.25565361976623535,0.01,1000,7.357325870543718e-05
200,5.0,0.8,1,gd,0.06470075249671936,0.1226952075958252,0.005,500,0.0003235037624835968
200,20.0,0.8,0,gd,2.532831800197699e-12,0.2183830738067627,0.001,1000,1.2664159000988495e-14
200,10.0,0.5,0,gd,0.05837344378232956,0.24033832550048828,0.01,1000,0.0002918672189116478
200,20.0,0.2,0,gd,0.012992074713110924,0.23828530311584473,0.01,1000,6.496037356555462e-05
200,20.0,0.2,0,gd,0.15284977853298187,0.24388766288757324,0.001,1000,0.0007642488926649094
200,5.0,0.8,1,gd,0.06470075249671936,0.10632896423339844,0.01,500,0.0003235037624835968
200,5.0,0.8,1,gd,0.06470075249671936,0.11605334281921387,0.001,500,0.0003235037624835968
200,10.0,0.95,0,gd,1.1203914027646533e-06,0.26326894760131836,0.001,1000,5.6019570138232665e-09
200,10.0,0.95,0,gd,1.1203914027646533e-06,0.258150577545166,0.005,1000,5.6019570138232665e-09
200,20.0,0.5,0,gd,199.97779846191406,0.24635958671569824,0.005,1000,0.9998889923095703
200,5.0,0.95,1,gd,0.014714651741087437,0.12535452842712402,0.005,500,7.357325870543718e-05
200,10.0,0.2,1,gd,1.6423418521881104,0.12536144256591797,0.001,500,0.008211709260940551
200,10.0,0.5,1,gd,79.47508239746094,0.1169271469116211,0.001,500,0.3973754119873047
200,10.0,0.2,1,gd,0.11126412451267242,0.1359853744506836,0.01,500,0.0005563206225633621
200,20.0,0.8,0,gd,2.532831800197699e-12,0.24132132530212402,0.005,1000,1.2664159000988495e-14
200,10.0,0.95,1,gd,1.1203914027646533e-06,0.1301729679107666,0.001,500,5.6019570138232665e-09
200,20.0,0.95,0,gd,6.278266226805761e-15,0.24066781997680664,0.001,1000,3.1391331134028804e-17
200,20.0,0.2,1,gd,0.05518889054656029,0.11640048027038574,0.005,500,0.0002759444527328014
200,20.0,0.8,0,gd,2.532831800197699e-12,0.24456143379211426,0.01,1000,1.2664159000988495e-14
200,10.0,0.2,1,gd,0.2360997051000595,0.1314091682434082,0.005,500,0.0011804985255002975
200,20.0,0.5,0,gd,199.97149658203125,0.25369691848754883,0.01,1000,0.9998574829101563
200,10.0,0.8,1,gd,2.2491942218039185e-05,0.1105198860168457,0.005,500,1.1245971109019592e-07
200,1.0,0.2,1,gd,47.148311614990234,0.26166272163391113,0.001,1000,0.23574155807495117
200,10.0,0.8,1,gd,2.2491942218039185e-05,0.12524867057800293,0.01,500,1.1245971109019592e-07
200,20.0,0.2,1,gd,0.02652655728161335,0.1260359287261963,0.01,500,0.00013263278640806675
200,20.0,0.95,0,gd,6.278266226805761e-15,0.25307202339172363,0.005,1000,3.1391331134028804e-17
200,10.0,0.8,1,gd,2.2491942218039185e-05,0.132843017578125,0.001,500,1.1245971109019592e-07
200,10.0,0.5,1,gd,16.253873825073242,0.13805556297302246,0.005,500,0.08126936912536621
200,10.0,0.95,1,gd,1.1203914027646533e-06,0.1274411678314209,0.005,500,5.6019570138232665e-09
200,5.0,0.95,1,gd,0.014714651741087437,0.12832379341125488,0.01,500,7.357325870543718e-05
200,20.0,0.2,1,gd,0.35685139894485474,0.12513065338134766,0.001,500,0.0017842569947242738
200,1.0,0.2,1,gd,19.22316551208496,0.2395648956298828,0.01,1000,0.0961158275604248
200,1.0,0.5,1,gd,47.72148895263672,0.2521803379058838,0.001,1000,0.2386074447631836
200,20.0,0.5,1,gd,80.99258422851562,0.12319231033325195,0.001,500,0.40496292114257815
200,20.0,0.95,1,gd,6.278266226805761e-15,0.12105512619018555,0.001,500,3.1391331134028804e-17
200,10.0,0.5,1,gd,13.630694389343262,0.14176106452941895,0.01,500,0.06815347194671631
200,10.0,0.95,1,gd,1.1203914027646533e-06,0.11911725997924805,0.01,500,5.6019570138232665e-09
200,1.0,0.5,1,gd,45.690101623535156,0.234222412109375,0.005,1000,0.22845050811767578
200,20.0,0.5,1,gd,80.99197387695312,0.1282804012298584,0.01,500,0.40495986938476564
200,20.0,0.8,1,gd,2.532831800197699e-12,0.1291818618774414,0.001,500,1.2664159000988495e-14
200,1.0,0.8,1,gd,19.223161697387695,0.2341139316558838,0.001,1000,0.09611580848693847
200,20.0,0.95,0,gd,6.278266226805761e-15,0.2607004642486572,0.01,1000,3.1391331134028804e-17
200,1.0,0.2,1,gd,19.45454978942871,0.25342345237731934,0.005,1000,0.09727274894714355
200,1.0,0.5,1,gd,44.02603530883789,0.2483975887298584,0.01,1000,0.22013017654418945
200,20.0,0.8,1,gd,2.532831800197699e-12,0.11923933029174805,0.01,500,1.2664159000988495e-14
200,1.0,0.2,2,gd,53.42202377319336,0.10399842262268066,0.001,500,0.2671101188659668
200,20.0,0.8,1,gd,2.532831800197699e-12,0.137190580368042,0.005,500,1.2664159000988495e-14
200,1.0,0.95,1,gd,15.555350303649902,0.23078131675720215,0.01,1000,0.07777675151824952
200,1.0,0.95,1,gd,15.555350303649902,0.2401728630065918,0.001,1000,0.07777675151824952
200,1.0,0.2,2,gd,32.76054763793945,0.1099545955657959,0.005,500,0.16380273818969726
200,5.0,0.2,1,gd,0.5007110238075256,0.23505043983459473,0.005,1000,0.002503555119037628
200,5.0,0.2,1,gd,0.2322961986064911,0.25525403022766113,0.01,1000,0.0011614809930324554
200,1.0,0.8,1,gd,19.223161697387695,0.24549555778503418,0.01,1000,0.09611580848693847
200,1.0,0.95,1,gd,15.555350303649902,0.24154257774353027,0.005,1000,0.07777675151824952
200,20.0,0.95,1,gd,6.278266226805761e-15,0.11601519584655762,0.01,500,3.1391331134028804e-17
200,20.0,0.5,1,gd,80.99232482910156,0.12894225120544434,0.005,500,0.4049616241455078
200,20.0,0.95,1,gd,6.278266226805761e-15,0.13083529472351074,0.005,500,3.1391331134028804e-17
200,5.0,0.5,1,gd,39.097938537597656,0.24239850044250488,0.001,1000,0.19548969268798827
200,1.0,0.2,2,gd,19.44818115234375,0.12724804878234863,0.01,500,0.09724090576171875
200,1.0,0.5,2,gd,45.74852752685547,0.1262366771697998,0.001,500,0.22874263763427735
200,5.0,0.8,1,gd,0.06470075249671936,0.2337179183959961,0.001,1000,0.0003235037624835968
200,1.0,0.8,2,gd,19.223161697387695,0.12170934677124023,0.001,500,0.09611580848693847
200,5.0,0.2,1,gd,3.611246347427368,0.2585587501525879,0.001,1000,0.01805623173713684
200,5.0,0.5,1,gd,24.255380630493164,0.2490837574005127,0.01,1000,0.12127690315246582
200,1.0,0.8,1,gd,19.223161697387695,0.2539634704589844,0.005,1000,0.09611580848693847
200,1.0,0.5,2,gd,44.6375617980957,0.12849116325378418,0.01,500,0.22318780899047852
200,1.0,0.8,2,gd,19.223161697387695,0.12739324569702148,0.005,500,0.09611580848693847
200,1.0,0.95,2,gd,15.555350303649902,0.12544012069702148,0.001,500,0.07777675151824952
200,10.0,0.2,1,gd,0.6790974140167236,0.23615288734436035,0.001,1000,0.003395487070083618
200,1.0,0.5,2,gd,45.20735549926758,0.13967442512512207,0.005,500,0.22603677749633788
200,1.0,0.8,2,gd,19.223161697387695,0.132859468460083,0.01,500,0.09611580848693847
200,5.0,0.5,2,gd,53.89127731323242,0.12094616889953613,0.001,500,0.2694563865661621
200,1.0,0.95,2,gd,15.555350303649902,0.12812018394470215,0.005,500,0.07777675151824952
200,5.0,0.95,1,gd,0.014714651741087437,0.23721098899841309,0.001,1000,7.357325870543718e-05
200,5.0,0.95,1,gd,0.014714651741087437,0.23349952697753906,0.01,1000,7.357325870543718e-05
200,5.0,0.5,1,gd,24.517433166503906,0.26225709915161133,0.005,1000,0.12258716583251954
200,5.0,0.5,2,gd,26.070377349853516,0.11230349540710449,0.005,500,0.13035188674926756
200,5.0,0.2,2,gd,1.1211423873901367,0.12619376182556152,0.005,500,0.005605711936950684
200,1.0,0.95,2,gd,15.555350303649902,0.13069796562194824,0.01,500,0.07777675151824952
200,5.0,0.5,2,gd,24.828908920288086,0.12998604774475098,0.01,500,0.12414454460144043
200,10.0,0.5,1,gd,13.278141975402832,0.24871253967285156,0.01,1000,0.06639070987701416
200,5.0,0.8,1,gd,0.06470075249671936,0.25037527084350586,0.01,1000,0.0003235037624835968
200,20.0,0.5,1,gd,80.99117279052734,0.2236928939819336,0.01,1000,0.4049558639526367
200,5.0,0.8,1,gd,0.06470075249671936,0.24770379066467285,0.005,1000,0.0003235037624835968
200,10.0,0.2,2,gd,0.2360997051000595,0.10295510292053223,0.005,500,0.0011804985255002975
200,5.0,0.8,2,gd,0.06470075249671936,0.11847615242004395,0.01,500,0.0003235037624835968
200,10.0,0.5,1,gd,13.629638671875,0.24462199211120605,0.005,1000,0.068148193359375
200,5.0,0.95,1,gd,0.014714651741087437,0.2584233283996582,0.005,1000,7.357325870543718e-05
200,5.0,0.2,2,gd,9.651520729064941,0.12965846061706543,0.001,500,0.048257603645324706
200,10.0,0.2,1,gd,0.053730882704257965,0.2506873607635498,0.01,1000,0.0002686544135212898
200,5.0,0.8,2,gd,0.06470075249671936,0.12944316864013672,0.001,500,0.0003235037624835968
200,5.0,0.2,2,gd,0.49954795837402344,0.13952350616455078,0.01,500,0.0024977397918701173
200,10.0,0.2,1,gd,0.11157189309597015,0.25896525382995605,0.005,1000,0.0005578594654798508
200,10.0,0.95,1,gd,1.1203914027646533e-06,0.24268841743469238,0.001,1000,5.6019570138232665e-09
200,10.0,0.8,1,gd,2.2491942218039185e-05,0.24589896202087402,0.01,1000,1.1245971109019592e-07
200,5.0,0.95,2,gd,0.014714651741087437,0.12157750129699707,0.001,500,7.357325870543718e-05
200,20.0,0.2,1,gd,0.026600820943713188,0.2374556064605713,0.005,1000,0.00013300410471856595
200,5.0,0.8,2,gd,0.06470075249671936,0.13016700744628906,0.005,500,0.0003235037624835968
200,10.0,0.5,1,gd,78.40644836425781,0.2560915946960449,0.001,1000,0.39203224182128904
200,10.0,0.8,1,gd,2.2491942218039185e-05,0.24019241333007812,0.001,1000,1.1245971109019592e-07
200,10.0,0.95,1,gd,1.1203914027646533e-06,0.2524075508117676,0.005,1000,5.6019570138232665e-09
200,20.0,0.2,1,gd,0.15284977853298187,0.25115227699279785,0.001,1000,0.0007642488926649094
200,20.0,0.2,1,gd,0.012992074713110924,0.24663734436035156,0.01,1000,6.496037356555462e-05
200,5.0,0.95,2,gd,0.014714651741087437,0.12086129188537598,0.01,500,7.357325870543718e-05
200,10.0,0.8,1,gd,2.2491942218039185e-05,0.25852417945861816,0.005,1000,1.1245971109019592e-07
200,5.0,0.95,2,gd,0.014714651741087437,0.1278395652770996,0.005,500,7.357325870543718e-05
200,20.0,0.5,1,gd,80.99197387695312,0.2490065097808838,0.005,1000,0.40495986938476564
200,10.0,0.95,1,gd,1.1203914027646533e-06,0.26190185546875,0.01,1000,5.6019570138232665e-09
200,10.0,0.8,2,gd,2.2491942218039185e-05,0.12347745895385742,0.01,500,1.1245971109019592e-07
200,10.0,0.5,2,gd,18.584692001342773,0.11681079864501953,0.005,500,0.09292346000671386
200,20.0,0.8,1,gd,2.532831800197699e-12,0.24904489517211914,0.001,1000,1.2664159000988495e-14
200,10.0,0.2,2,gd,0.11126412451267242,0.1240229606628418,0.01,500,0.0005563206225633621
200,20.0,0.8,1,gd,2.532831800197699e-12,0.24057722091674805,0.005,1000,1.2664159000988495e-14
200,10.0,0.2,2,gd,1.6423418521881104,0.13878965377807617,0.001,500,0.008211709260940551
200,20.0,0.95,1,gd,6.278266226805761e-15,0.2332911491394043,0.001,1000,3.1391331134028804e-17
200,10.0,0.5,2,gd,69.72368621826172,0.1285562515258789,0.001,500,0.3486184310913086
200,10.0,0.8,2,gd,2.2491942218039185e-05,0.11521172523498535,0.005,500,1.1245971109019592e-07
200,20.0,0.5,1,gd,80.99252319335938,0.24520134925842285,0.001,1000,0.4049626159667969
200,10.0,0.8,2,gd,2.2491942218039185e-05,0.1312565803527832,0.001,500,1.1245971109019592e-07
200,20.0,0.8,1,gd,2.532831800197699e-12,0.253753662109375,0.01,1000,1.2664159000988495e-14
200,10.0,0.95,2,gd,1.1203914027646533e-06,0.12767577171325684,0.001,500,5.6019570138232665e-09
200,20.0,0.2,2,gd,0.05518889054656029,0.10898137092590332,0.005,500,0.0002759444527328014
200,20.0,0.95,1,gd,6.278266226805761e-15,0.24514055252075195,0.01,1000,3.1391331134028804e-17
200,10.0,0.5,2,gd,14.603153228759766,0.14207005500793457,0.01,500,0.07301576614379883
200,20.0,0.95,1,gd,6.278266226805761e-15,0.2543213367462158,0.005,1000,3.1391331134028804e-17
200,1.0,0.2,2,gd,19.22316551208496,0.24704194068908691,0.01,1000,0.0961158275604248
200,20.0,0.2,2,gd,0.02652655728161335,0.12715411186218262,0.01,500,0.00013263278640806675
200,20.0,0.8,2,gd,2.532831800197699e-12,0.12652969360351562,0.01,500,1.2664159000988495e-14
200,20.0,0.95,2,gd,6.278266226805761e-15,0.12378120422363281,0.001,500,3.1391331134028804e-17
200,1.0,0.5,2,gd,45.60567092895508,0.25057387351989746,0.001,1000,0.2280283546447754
200,20.0,0.2,2,gd,0.35685139894485474,0.14061188697814941,0.001,500,0.0017842569947242738
200,20.0,0.95,2,gd,6.278266226805761e-15,0.1259307861328125,0.005,500,3.1391331134028804e-17
200,10.0,0.95,2,gd,1.1203914027646533e-06,0.13140416145324707,0.005,500,5.6019570138232665e-09
200,20.0,0.5,2,gd,70.9930419921875,0.12473535537719727,0.01,500,0.3549652099609375
200,1.0,0.2,2,gd,19.45454978942871,0.26021671295166016,0.005,1000,0.09727274894714355
200,1.0,0.8,2,gd,19.223161697387695,0.2507789134979248,0.001,1000,0.09611580848693847
200,1.0,0.2,2,gd,47.148311614990234,0.2647571563720703,0.001,1000,0.23574155807495117
200,5.0,0.5,2,gd,24.828683853149414,0.23360514640808105,0.005,1000,0.12414341926574707
200,20.0,0.8,2,gd,2.532831800197699e-12,0.12414789199829102,0.005,500,1.2664159000988495e-14
200,1.0,0.95,2,gd,15.555350303649902,0.22150111198425293,0.005,1000,0.07777675151824952
200,1.0,0.95,2,gd,15.555350303649902,0.24750089645385742,0.001,1000,0.07777675151824952
200,1.0,0.5,2,gd,43.79199981689453,0.2577545642852783,0.01,1000,0.21895999908447267
200,1.0,0.95,2,gd,15.555350303649902,0.25231194496154785,0.01,1000,0.07777675151824952
200,20.0,0.8,2,gd,2.532831800197699e-12,0.1297621726989746,0.001,500,1.2664159000988495e-14
200,1.0,0.8,2,gd,19.223161697387695,0.25049352645874023,0.01,1000,0.09611580848693847
200,1.0,0.5,2,gd,44.63765335083008,0.26157259941101074,0.005,1000,0.22318826675415038
200,10.0,0.95,2,gd,1.1203914027646533e-06,0.13957834243774414,0.01,500,5.6019570138232665e-09
200,5.0,0.5,2,gd,39.938201904296875,0.22668814659118652,0.001,1000,0.19969100952148439
200,20.0,0.5,2,gd,70.9935073852539,0.1297295093536377,0.001,500,0.35496753692626953
200,5.0,0.8,2,gd,0.06470075249671936,0.23205137252807617,0.001,1000,0.0003235037624835968
200,5.0,0.2,2,gd,0.5007110238075256,0.24143266677856445,0.005,1000,0.002503555119037628
200,1.0,0.2,3,gd,53.42202377319336,0.1036369800567627,0.001,500,0.2671101188659668
200,20.0,0.5,2,gd,70.9933090209961,0.1335597038269043,0.005,500,0.3549665451049805
200,1.0,0.5,3,gd,43.92011260986328,0.1065211296081543,0.01,500,0.2196005630493164
200,1.0,0.5,3,gd,44.5845832824707,0.12744641304016113,0.001,500,0.2229229164123535
200,1.0,0.2,3,gd,32.76054763793945,0.12064886093139648,0.005,500,0.16380273818969726
200,1.0,0.8,2,gd,19.223161697387695,0.2548065185546875,0.005,1000,0.09611580848693847
200,20.0,0.95,2,gd,6.278266226805761e-15,0.13254952430725098,0.01,500,3.1391331134028804e-17
200,1.0,0.8,3,gd,19.223161697387695,0.11077213287353516,0.001,500,0.09611580848693847
200,5.0,0.2,2,gd,3.611246347427368,0.2578585147857666,0.001,1000,0.01805623173713684
200,1.0,0.5,3,gd,44.26320266723633,0.1233220100402832,0.005,500,0.22131601333618164
200,1.0,0.95,3,gd,15.555350303649902,0.10599660873413086,0.001,500,0.07777675151824952
200,1.0,0.8,3,gd,19.223161697387695,0.11272859573364258,0.005,500,0.09611580848693847
200,5.0,0.8,2,gd,0.06470075249671936,0.24081945419311523,0.01,1000,0.0003235037624835968
200,5.0,0.2,2,gd,0.2322961986064911,0.24757862091064453,0.01,1000,0.0011614809930324554
200,1.0,0.2,3,gd,19.44818115234375,0.1340489387512207,0.01,500,0.09724090576171875
200,5.0,0.2,3,gd,1.1211423873901367,0.10021185874938965,0.005,500,0.005605711936950684
200,5.0,0.5,2,gd,24.529260635375977,0.26477670669555664,0.01,1000,0.12264630317687988
200,5.0,0.95,2,gd,0.014714651741087437,0.2529468536376953,0.01,1000,7.357325870543718e-05
200,1.0,0.8,3,gd,19.223161697387695,0.10607361793518066,0.01,500,0.09611580848693847
200,5.0,0.8,2,gd,0.06470075249671936,0.26401734352111816,0.005,1000,0.0003235037624835968
200,1.0,0.95,3,gd,15.555350303649902,0.13150763511657715,0.005,500,0.07777675151824952
200,5.0,0.5,3,gd,26.405960083007812,0.12315487861633301,0.005,500,0.13202980041503906
200,5.0,0.5,3,gd,51.07186508178711,0.11414980888366699,0.001,500,0.2553593254089355
200,5.0,0.95,2,gd,0.014714651741087437,0.254335880279541,0.001,1000,7.357325870543718e-05
200,5.0,0.8,3,gd,0.06470075249671936,0.12787675857543945,0.001,500,0.0003235037624835968
200,10.0,0.2,2,gd,0.053730882704257965,0.24831891059875488,0.01,1000,0.0002686544135212898
200,5.0,0.95,2,gd,0.014714651741087437,0.2551605701446533,0.005,1000,7.357325870543718e-05
